"Date","Flow","Flow2","bg_fry","bg_juv","bg_adult","cc_fry","cc_juv","cc_spawn","cc_adult","gd_juv","gd_spawn","gd_adult","gs_fry","gs_juv","gs_spawn","gs_adult","smb_fry","smb_juv","smb_spawn","smb_inc","smb_adult","ws_fry","ws_juv","ws_spawn","ws_adult","month"
"X1789.879",1930-12-13,1789.879,1095.276,-59.47734,-39.91866,-76.71414,-15.96553,-20.67018,-22.29839,-23.68133,50.06561,-19.20839,13.31358,-49.90496,6.422667,-64.15986,9.470671,-72.81629,-36.07688,-60.15612,-28.49137,-34.06611,-56.48976,-14.6964,-0.7765148,-16.21983,"Dec"
"X2141.048",1930-12-14,2141.048,1446.445,-33.15088,-2.67369,-67.4262,-6.207596,-16.61065,-67.51533,-33.67109,67.99511,-5.655702,4.864044,-26.82313,-34.2776,-40.50533,-40.35434,-61.5884,-11.60372,-41.35819,-38.39767,-37.98788,-25.3455,-8.240727,43.70714,-9.682045,"Dec"
"X2300.389",1930-12-15,2300.389,1605.786,-20.07307,4.497516,-62.66595,-4.599405,-14.67468,-71.92834,-33.2249,68.00156,1.982651,8.345958,-20.02408,-45.14666,-28.41214,-50.83206,-53.32372,-7.415788,-31.41886,-40.69946,-35.87316,-14.9814,-6.144858,49.51802,-8.342949,"Dec"
"X2017.288",1930-12-16,2017.288,1322.685,-44.11411,-13.00326,-70.77269,-8.988939,-18.19028,-52.57185,-33.70405,64.34756,-13.72601,3.260333,-34.30498,-19.03631,-50.72093,-23.27759,-67.23971,-18.28973,-49.84368,-35.14363,-37.51986,-36.3498,-9.929759,32.86522,-10.93424,"Dec"
"X1296.386.1",1930-12-17,1296.386,601.783,-85.79306,-92.07227,-67.53812,-47.22693,-47.67206,38.47067,13.03065,-4.703889,-30.13073,-11.30037,-84.13583,47.91211,-64.97822,52.07575,-50.19737,-78.50928,-63.77776,-5.668941,-7.304184,-88.76677,-57.26617,-62.90327,-50.86336,"Dec"
"X1070.524",1930-12-18,1070.524,375.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dec"
"X1933.75",1930-12-19,1933.75,1239.147,-49.74114,-20.67987,-73.90699,-10.82958,-18.87829,-42.61236,-32.80266,59.72853,-16.02829,6.516331,-38.95007,-10.55217,-56.39482,-12.33071,-70.7079,-23.25895,-54.22444,-33.28928,-37.23967,-43.18907,-10.94367,23.01143,-11.71737,"Dec"
"X1803.802",1930-12-20,1803.802,1109.199,-58.47569,-38.09134,-76.38338,-15.463,-20.49065,-24.74002,-24.64786,50.91429,-18.8907,12.63284,-48.79144,4.608352,-63.3495,7.06093,-72.57534,-34.82317,-59.52578,-29.00696,-34.39873,-55.16142,-14.32855,1.324971,-15.77553,"Dec"
"X1359.813.1",1930-12-21,1359.813,665.21,-85.18221,-90.08697,-73.88811,-41.83599,-43.9795,29.01189,9.726819,5.989143,-29.35517,-2.764799,-81.4593,44.52597,-68.61915,51.9968,-59.50543,-75.25913,-65.37844,-11.06366,-10.76303,-87.69992,-46.75822,-57.48369,-44.56136,"Dec"
"X1664.572",1930-12-22,1664.572,969.969,-68.05225,-55.95286,-80.76403,-20.91003,-23.8505,-2.675872,-15.26139,39.30202,-22.57184,14.42468,-60.42495,19.42827,-69.97992,25.51562,-74.07547,-47.86008,-65.14117,-25.21653,-29.09137,-67.67425,-18.25385,-19.11178,-21.27323,"Dec"
"X1417.052",1930-12-23,1417.052,722.449,-83.81368,-87.15225,-77.64124,-36.7482,-40.55826,21.69504,6.133562,14.90833,-28.60528,4.274875,-79.28104,41.92591,-70.90123,51.38948,-66.02858,-72.1684,-66.53721,-15.67434,-13.21757,-86.40986,-37.72383,-52.65416,-39.35073,"Dec"
"X1355.172.2",1930-12-24,1355.172,660.569,-85.22312,-90.22514,-73.48778,-42.2237,-44.24453,29.72711,9.960776,5.185913,-29.41047,-3.398989,-81.64287,44.77806,-68.37978,52.00276,-58.91025,-75.48666,-65.27175,-10.67931,-10.51819,-87.77167,-47.51828,-57.87678,-45.01705,"Dec"
"X1228.318",1930-12-25,1228.318,533.715,-86.78114,-94.32032,-55.76732,-53.00433,-48.35655,51.41227,18.86624,-15.95624,-30.30146,-19.36578,-87.08811,51.49815,-59.26073,52.04993,-39.26633,-81.84628,-61.91803,0.1520705,-6.061286,-90.1254,-68.51889,-68.41434,-57.17342,"Dec"
"X1692.418",1930-12-26,1692.418,997.815,-66.24193,-51.80267,-80.01206,-19.54691,-22.0257,-5.798551,-17.5644,42.30745,-22.2842,15.12421,-57.72895,15.91221,-69.51392,22.23384,-74.82638,-44.58716,-64.64179,-26.13262,-31.07708,-65.32061,-16.98669,-14.06524,-19.41001,"Dec"
"X1311.856",1931-12-01,1311.856,617.253,-85.63309,-91.56802,-69.28161,-45.89348,-46.7572,36.22499,12.20315,-2.151341,-29.93756,-9.244429,-83.44804,47.09784,-65.94573,52.05698,-52.72517,-77.68766,-64.19854,-7.013526,-8.170792,-88.48832,-54.6791,-61.57192,-49.31139,"Dec"
"X1430.975",1931-12-02,1430.975,736.372,-83.17649,-85.98817,-78.22045,-35.38903,-39.6634,20.53392,4.991984,16.66732,-28.39621,5.675122,-78.7682,41.49455,-71.25391,51.03408,-67.42274,-71.30204,-66.77546,-16.76059,-13.61806,-85.94809,-35.64206,-51.48202,-38.22917,"Dec"
"X1485.12",1931-12-03,1485.12,790.517,-80.90328,-81.69244,-80.19652,-30.20428,-36.25724,15.82996,0.7070783,23.73168,-27.60591,11.22124,-76.90092,39.78175,-72.49378,49.59827,-72.22526,-68.08689,-67.6221,-20.8633,-15.12065,-84.29495,-27.651,-46.96903,-33.92551,"Dec"
"X1420.146",1931-12-04,1420.146,725.543,-83.67006,-86.89136,-77.7728,-36.44523,-40.35871,21.43866,5.878424,15.29725,-28.55861,4.585141,-79.16585,41.83036,-70.98092,51.31097,-66.34471,-71.97441,-66.59095,-15.91686,-13.30709,-86.30584,-37.26025,-52.39327,-39.10096,"Dec"
"X1409.317",1931-12-05,1409.317,714.714,-84.17793,-87.81011,-77.30491,-37.50798,-41.05884,22.33191,6.77508,13.94094,-28.7225,3.501445,-79.57217,42.16399,-70.6986,51.58458,-65.22181,-72.65709,-66.40084,-15.06515,-12.99249,-86.67351,-38.8852,-53.30743,-39.9765,"Dec"
"X1358.266",1931-12-06,1358.266,663.663,-85.19578,-90.13291,-73.75563,-41.96511,-44.06775,29.25071,9.804673,5.721025,-29.37358,-2.976368,-81.52029,44.61007,-68.53979,51.99879,-59.30834,-75.3348,-65.34304,-10.93572,-10.68156,-87.72374,-47.01142,-57.61466,-44.71316,"Dec"
"X1413.958",1931-12-07,1413.958,719.355,-83.95848,-87.41443,-77.508,-37.05171,-40.7582,21.95048,6.389537,14.52054,-28.65208,3.96512,-79.39695,42.02127,-70.82077,51.46772,-65.70873,-72.36324,-66.48302,-15.43116,-13.12776,-86.5147,-38.18796,-52.91529,-39.60081,"Dec"
"X1324.232",1931-12-08,1324.232,629.629,-85.51049,-91.17421,-70.57778,-44.83544,-46.032,34.40051,11.55142,-0.0839275,-29.78491,-7.587755,-82.91469,46.44108,-66.68042,52.04174,-54.61799,-77.04415,-64.52026,-8.0756,-8.853186,-88.27446,-52.62074,-60.51128,-48.07678,"Dec"
"X1633.632.1",1931-12-09,1633.632,939.029,-70.17023,-60.60299,-81.68579,-22.43223,-25.91352,1.097418,-12.62294,36.13291,-22.89267,13.65549,-63.52141,23.37868,-70.53122,29.22897,-73.15738,-51.54322,-65.72924,-24.16565,-26.77683,-70.38902,-19.67667,-24.55272,-23.36371,"Dec"
"X1952.314",1931-12-10,1952.314,1257.711,-48.57115,-18.53673,-73.38406,-10.29804,-18.70175,-44.65689,-33.46167,60.99321,-15.658,5.604766,-37.77464,-12.37366,-55.33286,-14.69251,-70.21616,-21.87532,-53.42723,-33.756,-37.4561,-41.61344,-10.59526,25.87592,-11.34709,"Dec"
"X2233.868",1931-12-11,2233.868,1539.265,-25.29353,2.840162,-64.83696,-4.859442,-15.46962,-71.84425,-33.49202,69.14151,-0.5362661,6.596366,-22.30708,-41.74206,-33.27455,-47.98485,-57.06888,-8.254388,-35.40743,-40.0354,-37.28607,-18.51838,-7.005259,49.07426,-8.847743,"Dec"
"X2192.099",1931-12-12,2192.099,1497.496,-28.57985,1.658184,-66.32602,-5.069361,-15.97777,-71.60456,-33.65869,69.67988,-2.150062,5.57262,-23.82338,-39.25069,-36.38339,-45.82802,-59.5364,-8.886483,-37.97288,-39.55662,-38.16178,-20.83493,-7.549291,48.58094,-9.173244,"Dec"
"X2035.852",1931-12-13,2035.852,1341.249,-42.48018,-11.46912,-70.1958,-8.569739,-17.94913,-55.46282,-33.69882,64.85908,-12.55236,3.49121,-33.16328,-21.67607,-49.16806,-26.26829,-66.3236,-17.27779,-48.54494,-35.67743,-37.59466,-34.69284,-9.675239,34.41018,-10.7447,"Dec"
"X2303.483",1933-12-12,2303.483,1608.88,-19.8292,4.575118,-62.5722,-4.587348,-14.63812,-71.93182,-33.21289,67.9458,2.102372,8.429748,-19.91906,-45.29339,-28.18792,-50.95419,-53.15725,-7.377011,-31.23573,-40.7288,-35.80988,-14.8173,-6.10496,49.53944,-8.319609,"Dec"
"X1984.801.1",1933-12-13,1984.801,1290.198,-46.5555,-15.74324,-71.96343,-9.671785,-18.50646,-48.08506,-33.63183,62.93652,-15.07665,3.856306,-36.1305,-15.17431,-53.16284,-18.58217,-68.76188,-20.07434,-51.79933,-34.35819,-37.45095,-39.07103,-10.30318,29.62971,-11.1861,"Dec"
"X2114.749",1936-12-01,2114.749,1420.146,-35.49449,-4.888946,-68.0489,-6.796018,-16.94087,-65.04009,-33.67773,67.17086,-7.420211,4.510156,-28.38786,-31.45465,-42.64947,-37.22596,-62.70464,-13.01272,-43.12785,-37.76223,-37.89417,-27.67565,-8.598122,41.29233,-9.945901,"Dec"
"X2102.373",1941-12-01,2102.373,1407.77,-36.59475,-5.927612,-68.35663,-7.073408,-17.09728,-63.7704,-33.68092,66.79266,-8.241079,4.346148,-29.12884,-30.0574,-43.6634,-35.67177,-63.24475,-13.67796,-43.96679,-37.45348,-37.84906,-28.77373,-8.766591,40.17752,-10.07048,"Dec"
"X1845.571",1941-12-02,1845.571,1150.968,-55.55037,-32.56559,-75.47759,-13.96253,-19.96012,-31.36,-27.43294,53.56429,-17.95067,10.62082,-45.52181,-0.5988494,-60.9981,0.2529048,-71.90546,-31.07921,-57.71184,-30.48304,-35.36201,-51.23047,-13.23107,7.871623,-14.4538,"Dec"
"X1983.254.1",1941-12-03,1983.254,1288.651,-46.65015,-15.87686,-72.02838,-9.701529,-18.51568,-47.92886,-33.62389,62.84165,-15.10413,3.938907,-36.20792,-15.04385,-53.26443,-18.40219,-68.82875,-20.15989,-51.87526,-34.33017,-37.45119,-39.19121,-10.31704,29.44674,-11.19373,"Dec"
"X2080.715",1941-12-04,2080.715,1386.112,-38.5162,-7.73945,-68.9196,-7.559592,-17.37254,-61.36307,-33.68661,66.14515,-9.663243,4.062936,-30.43276,-27.49744,-45.44544,-32.81436,-64.21382,-14.84551,-45.44452,-36.89744,-37.76848,-30.69774,-9.061851,38.25886,-10.28914,"Dec"
"X1989.442.1",1941-12-05,1989.442,1294.839,-46.27231,-15.342,-71.7701,-9.582599,-18.47883,-48.54963,-33.65556,63.22258,-14.99433,3.608896,-35.89878,-15.56402,-52.85908,-19.11908,-68.56266,-19.81783,-51.57249,-34.44187,-37.45023,-38.711,-10.2616,30.18121,-11.16322,"Dec"
"X2266.355",1941-12-12,2266.355,1571.752,-22.74937,3.646926,-63.73812,-4.732252,-15.07925,-71.88767,-33.35941,68.59846,0.6809013,7.438619,-21.18612,-43.46691,-30.88989,-49.43048,-55.19927,-7.843669,-33.44724,-40.36786,-36.58325,-16.78889,-6.584444,49.28704,-8.600502,"Dec"
"X2008.006",1943-12-01,2008.006,1313.403,-44.92969,-13.76834,-71.07301,-9.198805,-18.31142,-51.00628,-33.70671,64.09613,-14.30813,3.146111,-34.87845,-17.66009,-51.50013,-21.71285,-67.70776,-18.79691,-50.49657,-34.86995,-37.4818,-37.17913,-10.05717,32.10283,-11.02924,"Dec"
"X2052.869",1943-12-02,2052.869,1358.266,-40.97916,-10.05812,-69.69305,-8.186094,-17.7294,-57.86481,-33.69412,65.33841,-11.46538,3.705747,-32.12284,-23.97236,-47.75103,-28.8585,-65.50646,-16.35301,-47.3626,-36.15149,-37.66172,-33.17592,-9.442291,35.85054,-10.57148,"Dec"
"X2025.023.2",1943-12-03,2025.023,1330.42,-43.43376,-12.36468,-70.52857,-8.814186,-18.08962,-53.81345,-33.70186,64.55927,-13.23852,3.356135,-33.82842,-20.154,-50.07301,-24.54559,-66.8548,-17.8677,-49.3014,-35.36821,-37.55123,-35.65913,-9.823659,33.50565,-10.85519,"Dec"
"X1989.442.2",1943-12-04,1989.442,1294.839,-46.27231,-15.342,-71.7701,-9.582599,-18.47883,-48.54963,-33.65556,63.22258,-14.99433,3.608896,-35.89878,-15.56402,-52.85908,-19.11908,-68.56266,-19.81783,-51.57249,-34.44187,-37.45023,-38.711,-10.2616,30.18121,-11.16322,"Dec"
"X2071.433",1943-12-05,2071.433,1376.83,-39.33812,-8.513691,-69.17095,-7.76825,-17.49113,-60.25128,-33.68909,65.87308,-10.26722,3.943016,-30.99441,-26.35289,-46.21216,-31.53264,-64.63872,-15.34721,-46.0816,-36.65277,-37.7333,-31.52324,-9.188561,37.44888,-10.38311,"Dec"
"X1919.827",1943-12-06,1919.827,1225.224,-50.62708,-22.57677,-74.12917,-11.32115,-19.04576,-41.03772,-31.99722,58.69919,-16.32638,7.151887,-39.95915,-9.066396,-57.09123,-10.48705,-70.88016,-24.48625,-54.74671,-32.87165,-36.95629,-44.4362,-11.30221,20.49188,-12.14466,"Dec"
"X1871.87.1",1943-12-07,1871.87,1177.267,-53.76741,-29.05231,-74.96561,-13.02324,-19.63214,-35.05921,-29.10343,55.31771,-17.36866,9.376717,-43.51604,-3.707379,-59.57598,-3.736556,-71.52019,-28.73503,-56.62554,-31.3616,-35.94323,-48.79623,-12.5447,12.1907,-13.63009,"Dec"
"X1899.716.1",1943-12-08,1899.716,1205.113,-51.92699,-25.30325,-74.46585,-12.03325,-19.28985,-38.64091,-30.80677,57.25101,-16.76051,8.078085,-41.43523,-6.865768,-58.11668,-7.734243,-71.13938,-26.26395,-55.51916,-32.25226,-36.53858,-46.25235,-11.82183,16.94128,-12.76499,"Dec"
"X1874.964",1943-12-09,1874.964,1180.361,-53.56055,-28.63724,-74.90802,-12.91302,-19.59386,-35.47337,-29.29594,55.52853,-17.30068,9.231484,-43.28268,-4.064915,-59.41151,-4.191903,-71.47655,-28.45991,-56.50043,-31.46252,-36.01038,-48.51188,-12.46419,12.70935,-13.53361,"Dec"
"X1874.964.1",1943-12-10,1874.964,1180.361,-53.56055,-28.63724,-74.90802,-12.91302,-19.59386,-35.47337,-29.29594,55.52853,-17.30068,9.231484,-43.28268,-4.064915,-59.41151,-4.191903,-71.47655,-28.45991,-56.50043,-31.46252,-36.01038,-48.51188,-12.46419,12.70935,-13.53361,"Dec"
"X1967.784",1943-12-11,1967.784,1273.181,-47.60397,-17.2098,-72.69245,-9.999397,-18.60834,-46.32898,-33.5436,61.90592,-15.38004,4.768525,-36.98686,-13.72342,-54.28986,-16.57397,-69.51029,-21.01653,-52.64318,-34.0464,-37.45363,-40.39789,-10.45594,27.64052,-11.27023,"Dec"
"X1853.306.2",1943-12-12,1853.306,1158.703,-55.02136,-31.53503,-75.32268,-13.68584,-19.86317,-32.48245,-27.9307,54.07294,-17.77871,10.25311,-44.92771,-1.526243,-60.57528,-0.9430714,-71.78941,-30.3887,-57.38803,-30.74535,-35.53492,-50.51128,-13.02883,9.125587,-14.21085,"Dec"
"X1867.229",1943-12-13,1867.229,1172.626,-54.07884,-29.67423,-75.053,-13.1887,-19.68969,-34.42996,-28.81309,55.00329,-17.47082,9.595011,-43.8671,-3.167901,-59.82378,-3.048132,-71.5863,-29.14798,-56.81425,-31.20927,-35.84203,-49.22354,-12.66557,11.41695,-13.77498,"Dec"
"X1741.922.1",1943-12-14,1741.922,1047.319,-62.93907,-46.03477,-78.05375,-17.70617,-21.29151,-13.36293,-20.36438,46.93563,-20.44048,15.27537,-53.7816,12.40109,-66.96468,17.54816,-73.74169,-40.35479,-62.39587,-26.8385,-32.81943,-61.02455,-15.91937,-7.644152,-17.75779,"Dec"
"X1574.846",1943-12-15,1574.846,880.243,-74.39188,-69.36129,-82.57627,-25.34929,-29.93974,8.125185,-7.434087,30.77743,-24.14554,12.61156,-69.28938,30.65168,-71.53712,37.1066,-72.02554,-58.4662,-66.75046,-22.54274,-22.11967,-75.85888,-22.4241,-34.29693,-27.42684,"Dec"
"X1455.727",1943-12-16,1455.727,761.124,-82.09886,-83.98012,-79.17434,-32.99915,-38.09189,18.42161,3.003272,19.85174,-28.03051,8.190401,-77.89044,40.7186,-71.84521,50.38854,-69.73206,-69.80265,-67.17745,-18.65972,-14.31556,-85.16553,-31.96848,-49.41004,-36.25042,"Dec"
"X1440.257",1943-12-17,1440.257,745.654,-82.76435,-85.22611,-78.58901,-34.48889,-39.0712,19.74912,4.240178,17.85279,-28.25819,6.614435,-78.43407,41.20494,-71.48081,50.79409,-68.31304,-70.73374,-66.92934,-17.47752,-13.88176,-85.64904,-34.26038,-50.70326,-37.48487,"Dec"
"X1488.214.1",1943-12-18,1488.214,793.611,-80.78238,-81.45749,-80.29785,-29.91277,-36.06607,15.55171,0.4693836,24.14649,-27.56181,11.54309,-76.79992,39.68214,-72.55894,49.51354,-72.47347,-67.91021,-67.66698,-21.09207,-15.20398,-84.20677,-27.19933,-46.7133,-33.68233,"Dec"
"X1495.949.2",1943-12-19,1495.949,801.346,-80.4282,-80.79249,-80.53135,-29.26253,-35.57401,15.19994,-0.1412925,25.05206,-27.44624,12.23016,-76.47343,39.41426,-72.67345,49.2966,-72.93959,-67.41039,-67.74271,-21.56252,-15.45122,-83.89053,-26.20341,-46.03528,-33.08535,"Dec"
"X1491.308",1943-12-20,1491.308,796.705,-80.66237,-81.22363,-80.39807,-29.62175,-35.87527,15.27239,0.2324389,24.56253,-27.51783,11.86549,-76.6995,39.58234,-72.62353,49.42851,-72.71913,-67.73427,-67.71152,-21.32024,-15.28703,-84.11922,-26.7482,-46.4578,-33.43945,"Dec"
"X1489.761",1943-12-21,1489.761,795.158,-80.72226,-81.34042,-80.3481,-29.7672,-35.97063,15.41218,0.3508177,24.35435,-27.53981,11.70422,-76.74963,39.63226,-72.5913,49.47106,-72.59661,-67.82215,-67.6893,-21.20623,-15.24554,-84.16291,-26.9737,-46.58552,-33.56085,"Dec"
"X1486.667",1943-12-22,1486.667,792.064,-80.84272,-81.57483,-80.24733,-30.05846,-36.16161,15.69096,0.588137,23.93893,-27.58385,11.38209,-76.85034,39.73197,-72.52643,49.55594,-72.34968,-67.99846,-67.64459,-20.97776,-15.16235,-84.25078,-27.4251,-46.84114,-33.80388,"Dec"
"X1482.026",1943-12-23,1482.026,787.423,-81.0251,-81.92849,-80.09405,-30.49631,-36.44878,16.10715,0.9455266,23.31811,-27.65012,10.89992,-77.00251,39.88116,-72.42805,49.6827,-71.97446,-68.2643,-67.57686,-20.63392,-15.03706,-84.38376,-28.1032,-47.22499,-34.16898,"Dec"
"X1434.069.2",1943-12-24,1434.069,739.466,-83.03801,-85.73292,-78.34481,-35.08845,-39.46561,20.27328,4.740568,17.06133,-28.35008,5.987707,-78.65615,41.39819,-71.33025,50.95436,-67.72287,-71.11179,-66.82718,-17.0002,-13.70625,-85.84764,-35.18095,-51.2222,-37.98077,"Dec"
"X1430.975.2",1943-12-25,1430.975,736.372,-83.17649,-85.98817,-78.22045,-35.38903,-39.6634,20.53392,4.991984,16.66732,-28.39621,5.675122,-78.7682,41.49455,-71.25391,51.03408,-67.42274,-71.30204,-66.77546,-16.76059,-13.61806,-85.94809,-35.64206,-51.48202,-38.22917,"Dec"
"X1432.522.1",1943-12-26,1432.522,737.919,-83.10711,-85.86039,-78.28282,-35.23867,-39.56445,20.40372,4.866174,16.86418,-28.37313,5.83135,-78.71209,41.44639,-71.29217,50.99425,-67.57323,-71.20681,-66.80137,-16.88048,-13.66219,-85.89777,-35.41144,-51.35208,-38.10493,"Dec"
"X1823.913",1943-12-27,1823.913,1129.31,-57.05254,-35.43904,-75.93196,-14.73922,-20.23371,-28.05134,-26.00974,52.17027,-18.43567,11.65849,-47.20407,2.058228,-62.20274,3.706999,-72.24335,-33.01731,-58.63834,-29.73053,-34.86887,-53.2587,-13.799,4.430664,-15.13705,"Dec"
"X2291.107",1946-12-01,2291.107,1596.504,-20.80409,4.264985,-62.95082,-4.635596,-14.78457,-71.9177,-33.26115,68.16731,1.624878,8.095905,-20.33976,-44.70067,-29.08583,-50.46052,-53.82711,-7.532241,-31.96953,-40.61065,-36.06424,-15.47391,-6.264617,49.45418,-8.413043,"Dec"
"X2329.782.2",1946-12-02,2329.782,1635.179,-17.7526,5.236611,-61.79878,-4.485,-14.32884,-71.96008,-33.11222,67.46132,3.129477,9.150988,-19.0305,-46.5029,-26.28893,-51.95922,-51.76825,-7.048213,-29.68743,-40.97303,-35.28036,-13.42394,-5.766256,49.72449,-8.12171,"Dec"
"X2108.561",1946-12-03,2108.561,1413.958,-36.04483,-5.408583,-68.20154,-6.934674,-17.019,-64.41426,-33.67932,66.98101,-7.831397,4.427952,-28.75798,-30.76177,-43.15604,-36.45573,-62.97348,-13.34516,-43.54683,-37.60865,-37.8717,-28.22456,-8.682334,40.73322,-10.00816,"Dec"
"X2170.441",1946-12-04,2170.441,1475.838,-30.52258,-0.1847137,-66.77642,-5.551607,-16.24496,-69.9722,-33.66387,68.95095,-3.650485,5.268449,-25.08998,-37.217,-38.12566,-43.59538,-60.38915,-10.03638,-39.40111,-39.07643,-38.08925,-22.74647,-7.842253,46.4824,-9.388555,"Dec"
"X2181.27.1",1946-12-05,2181.27,1486.667,-29.55186,0.735786,-66.54835,-5.310366,-16.11112,-70.80576,-33.66126,69.31273,-2.902731,5.419868,-24.45558,-38.24719,-37.25335,-44.72733,-59.95959,-9.460906,-38.68554,-39.31857,-38.12574,-21.79032,-7.695703,47.52587,-9.2808,"Dec"
"X2072.98.2",1946-12-06,2072.98,1378.377,-39.2012,-8.384745,-69.12862,-7.733462,-17.47134,-60.44016,-33.68868,65.9182,-10.16678,3.962943,-30.90068,-26.5457,-46.08425,-31.74874,-64.5675,-15.26354,-45.97526,-36.69382,-37.73919,-31.38562,-9.167436,37.58337,-10.36743,"Dec"
"X2148.783",1946-12-07,2148.783,1454.18,-32.46015,-2.020041,-67.25068,-6.034798,-16.51407,-68.19129,-33.66916,68.24302,-5.131438,4.969545,-26.36544,-35.07225,-39.8774,-41.23218,-61.26798,-11.1905,-40.84106,-38.57942,-38.01489,-24.66101,-8.135766,44.42953,-9.604667,"Dec"
"X2158.065.1",1946-12-08,2158.065,1463.462,-31.63039,-1.234396,-67.04439,-5.8276,-16.3985,-68.974,-33.66688,68.5439,-4.499104,5.09701,-25.81772,-36.00561,-39.12549,-42.26169,-60.88807,-10.69536,-40.22249,-38.79454,-38.04699,-23.84012,-8.009907,45.30384,-9.511949,"Dec"
"X2127.125.1",1946-12-09,2127.125,1432.522,-34.39256,-3.847846,-67.75074,-6.518939,-16.78511,-66.2406,-33.67458,67.5552,-6.593295,4.675772,-27.64986,-32.80707,-41.6387,-38.72664,-62.1741,-12.34888,-42.29287,-38.06469,-37.93863,-26.57855,-8.429834,42.42085,-9.821585,"Dec"
"X2139.501.1",1946-12-10,2139.501,1444.898,-33.28895,-2.804305,-67.46171,-6.242171,-16.62999,-67.37745,-33.67147,67.94583,-5.760265,4.843022,-26.9148,-34.11679,-40.63107,-40.17655,-61.6529,-11.68643,-41.4618,-38.36104,-37.98244,-25.48245,-8.261727,43.56334,-9.697533,"Dec"
"X2127.125.2",1946-12-11,2127.125,1432.522,-34.39256,-3.847846,-67.75074,-6.518939,-16.78511,-66.2406,-33.67458,67.5552,-6.593295,4.675772,-27.64986,-32.80707,-41.6387,-38.72664,-62.1741,-12.34888,-42.29287,-38.06469,-37.93863,-26.57855,-8.429834,42.42085,-9.821585,"Dec"
"X2125.578",1946-12-12,2125.578,1430.975,-34.53039,-3.978117,-67.7875,-6.553557,-16.80455,-66.09413,-33.67497,67.50682,-6.696993,4.654981,-27.74194,-32.6404,-41.76487,-38.54189,-62.2399,-12.43178,-42.39702,-38.02722,-37.93311,-26.71564,-8.45086,42.27902,-9.83711,"Dec"
"X2144.142.1",1946-12-13,2144.142,1449.539,-32.87467,-2.412346,-67.35559,-6.138463,-16.57199,-67.78838,-33.67032,68.09397,-5.446288,4.906166,-26.63992,-34.59733,-40.25401,-40.70769,-61.45981,-11.43837,-41.15115,-38.47064,-37.99871,-25.07166,-8.198734,43.99543,-9.651081,"Dec"
"X1939.938.1",1946-12-14,1939.938,1245.335,-49.35099,-19.83433,-73.81095,-10.61147,-18.80424,-43.2913,-33.15585,60.19326,-15.89645,6.235332,-38.50491,-11.20289,-56.08877,-13.13443,-70.63314,-22.71437,-53.99552,-33.47206,-37.36413,-42.63745,-10.78463,24.14785,-11.52804,"Dec"
"X2230.774.1",1946-12-15,2230.774,1536.171,-25.5353,2.763589,-64.94575,-4.871575,-15.50701,-71.83985,-33.50487,69.19194,-0.65092,6.517331,-22.41445,-41.57111,-33.50267,-47.84121,-57.25116,-8.293622,-35.59535,-40.00288,-37.35433,-18.6833,-7.045398,49.05438,-8.871361,"Dec"
"X2235.415.1",1946-12-16,2235.415,1540.812,-25.17261,2.878466,-64.78284,-4.853377,-15.45094,-71.84643,-33.48561,69.11622,-0.4788574,6.63596,-22.25344,-41.82709,-33.16056,-48.05626,-56.97801,-8.234779,-35.31355,-40.0516,-37.25203,-18.43593,-6.985193,49.08423,-8.835938,"Dec"
"X2162.706.1",1946-12-17,2162.706,1468.103,-31.21516,-0.8410545,-66.94296,-5.724066,-16.34085,-69.35423,-33.66575,68.69575,-4.181612,5.1611,-25.54448,-36.46423,-38.75019,-42.76695,-60.69996,-10.44808,-39.91402,-38.9009,-38.06291,-23.42989,-7.947016,45.74407,-9.465646,"Dec"
"X2142.595.4",1946-12-18,2142.595,1447.992,-33.01279,-2.543037,-67.39083,-6.173027,-16.59131,-67.6523,-33.6707,68.04449,-5.551044,4.885092,-26.7315,-34.43778,-40.37965,-40.53139,-61.52403,-11.52103,-41.25464,-38.4342,-37.9933,-25.20857,-8.219729,43.85117,-9.666561,"Dec"
"X2063.698",1946-12-19,2063.698,1369.095,-40.02234,-9.157858,-69.38528,-7.942266,-17.59023,-59.28446,-33.69117,65.64878,-10.76803,3.84374,-31.46375,-25.37617,-46.85248,-30.43681,-64.99734,-15.76591,-46.61424,-36.44587,-37.70367,-32.21159,-9.294232,36.77943,-10.46152,"Dec"
"X2235.415.2",1946-12-20,2235.415,1540.812,-25.17261,2.878466,-64.78284,-4.853377,-15.45094,-71.84643,-33.48561,69.11622,-0.4788574,6.63596,-22.25344,-41.82709,-33.16056,-48.05626,-56.97801,-8.234779,-35.31355,-40.0516,-37.25203,-18.43593,-6.985193,49.08423,-8.835938,"Dec"
"X1992.536.1",1953-12-01,1992.536,1297.933,-46.08416,-15.0742,-71.64249,-9.52318,-18.46045,-48.85604,-33.6713,63.4145,-14.93955,3.444282,-35.74473,-15.82242,-52.65742,-19.47451,-68.43098,-19.64694,-51.42204,-34.49734,-37.44975,-38.47142,-10.2339,30.55106,-11.14799,"Dec"
